date,openPrice,highPrice,lowPrice,closePrice,totalSoybeanMealSupply,totalSoybeanMealDemand,soybeanOilSupply,soybeanOilDemand,sunflowerSeedPrice,Month,canolaPrice,peanutsPrice,flaxseedPrice,soybeanOilPrice,cottonseedOilPrice,sunflowerseedOilPrice,canolaOilPrice,peanutOilPrice,cornOilPrice,soybeanMealPrice,cottonseedmealPrice,sunflowerseedMealPrice,linseedMealPrice
12/13/2018,980,980,970.25,971.25,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/14/2018,972.5,972.75,966,967,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/17/2018,969,972.25,968,969.5,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/18/2018,974.75,974.75,971.5,972.25,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/19/2018,965.75,973,964.75,965.5,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/20/2018,965.5,967.5,958.75,959,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/21/2018,955.25,955.25,951.75,954,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/24/2018,954.25,955.75,949.75,954,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/26/2018,955.5,956.75,942.75,943.25,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/27/2018,948.25,948.5,942.25,944,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/28/2018,951.75,958,951.75,954,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/31/2018,955,959,950.5,953.75,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
01/02/2019,959.75,965,952.75,963,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/03/2019,962,968,960,967,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/04/2019,970,975,965.5,975,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/07/2019,977,980.25,974.25,978,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/08/2019,976.5,979.25,970.75,976,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/09/2019,978.5,982.25,975.25,981.25,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/10/2019,974.25,975,965.5,967,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/11/2019,970.5,972,967.25,971.25,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/14/2019,968,969.25,963.75,966,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/15/2019,961.5,969.25,955.75,957,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/16/2019,959.25,962.25,954.5,957,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/17/2019,957.5,968.75,956.5,965.25,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/18/2019,969.75,975.75,964.75,972.5,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/22/2019,970.75,974,958.5,968,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/23/2019,967.25,973.25,967.25,972.25,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/24/2019,973.75,974.75,967.75,972.25,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/25/2019,972,978.5,969.25,978,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/28/2019,977,977,971.25,976,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/29/2019,971.25,973.5,971,972,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/30/2019,972.75,975.5,971.25,973.25,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/31/2019,975,978.25,968.5,969.75,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
02/01/2019,973.75,982,970.75,971,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/04/2019,970.5,975,969.75,971.25,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/05/2019,968.25,973.5,968,973.25,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/06/2019,972.5,977,972,976.5,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/07/2019,975.5,975.75,967.75,970.25,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/08/2019,970,973,965,971,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/11/2019,969.5,973.5,962,964.25,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/12/2019,967.5,977.25,966,975,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/13/2019,974.25,976.75,971,973.25,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/14/2019,971.25,974.5,961.25,962.25,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/15/2019,963.5,966.75,960,966.25,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/19/2019,968,969,954.75,960.5,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/20/2019,958.5,964.25,953.5,963.25,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/21/2019,962.5,972.5,960.75,968.5,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/22/2019,968,970.75,966,968.75,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/25/2019,973,977,968.5,969.5,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/26/2019,967.25,968,959.75,964,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/27/2019,964,969.25,961,964,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/28/2019,964.75,965.25,958,959,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
03/01/2019,961.25,966,950.75,961,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,16,10.1,28.62,35.7,53.2,36.15,61,26.72,306.38,226.25,189.38,235.63
03/04/2019,965.25,971.75,962.75,966.25,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/05/2019,966.75,968,960.75,965,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/06/2019,965,966.5,952,953.75,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/07/2019,952.5,958,948.75,950.75,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/08/2019,948.5,951.75,942,946,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/11/2019,946,948.25,940.5,942,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/12/2019,943,950.5,940,948.5,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/13/2019,947.25,953,943,952,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/14/2019,952,956.25,947,948.75,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/15/2019,949,959.25,948,956.5,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/18/2019,956.5,958,950,953.25,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/19/2019,952.5,956.5,949.25,953.75,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/20/2019,952.5,956,950.25,955,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/21/2019,954.5,960.75,953,958.75,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/22/2019,957.75,959.75,949,949.75,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/25/2019,949.75,954,947.75,952.5,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/26/2019,951.75,953,946.5,947.5,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/27/2019,946.5,947.25,934,937.25,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/28/2019,937,940.5,935.75,937,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/29/2019,936.25,940.25,932.25,933.5,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/01/2019,934,946.25,932.75,943,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/02/2019,944.25,948.75,941.25,948.25,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/03/2019,947,951.25,944.5,947.75,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/04/2019,946.75,955.25,945.25,954.75,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/05/2019,952.75,952.75,946.75,949,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/08/2019,948.75,952.75,947.75,948.25,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/09/2019,947.25,950.5,944,948,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/10/2019,947,952.25,946.5,950.5,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/11/2019,949.25,951.75,942.75,944.5,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/12/2019,943.5,947,942.75,943.75,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/15/2019,943.75,950,943.5,946.5,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/16/2019,945.75,946.25,935.75,937.5,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/17/2019,939,939.75,928.5,929.5,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/18/2019,929,932.25,927.25,930.75,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/22/2019,930.5,932.75,927,927.5,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/23/2019,928,929,914,915,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/24/2019,915,917.25,907.5,907.75,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/25/2019,908.75,914.75,906.5,912,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/26/2019,911.5,911.75,905.25,906.25,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/29/2019,908.25,911.5,899.25,899.25,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/30/2019,899.75,902.75,891.5,893.75,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
05/01/2019,893.75,897.25,885,892.25,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/02/2019,891.75,893.5,881.5,883.5,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/03/2019,884.5,887.75,882.25,883.5,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/06/2019,873,877,862,874.5,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/07/2019,873.25,878.5,871.5,873.25,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/08/2019,873.5,877,869.25,872.25,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/09/2019,871.75,871.75,853.75,859.25,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/10/2019,859.5,864,854.75,857.75,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/13/2019,855.5,856,841.5,852.75,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/14/2019,855.75,885,855.75,879.25,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/15/2019,878,892.25,875,881.5,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/16/2019,880.75,891,878.75,885.75,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/17/2019,886.25,887.25,866.5,868,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/20/2019,872.75,883.5,871,878.25,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/21/2019,888,890,865.5,868.5,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/22/2019,866,881.5,866,875.25,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/23/2019,875.75,880,865.75,869.5,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/24/2019,869.75,878.75,868,876,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/28/2019,885.25,902.75,884,901.5,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/29/2019,909.5,935.5,909.25,915.5,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/30/2019,914.25,931.75,908,931.75,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/31/2019,930,933.5,920.5,921.75,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
06/03/2019,920,930.25,918.25,924,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/04/2019,934.25,937.5,924.5,927.75,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/05/2019,928,929,916.25,917.75,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/06/2019,917,919.25,906,916.25,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/07/2019,916.25,918.75,903.75,905.5,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/10/2019,902.75,914.75,898.25,909,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/11/2019,905.25,913.75,902,910.5,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/12/2019,908.75,930,904.25,926.25,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/13/2019,926.25,934.75,925.5,934,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/14/2019,933,942,931.25,941,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/17/2019,944.5,956,944.25,954.5,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/18/2019,959.75,962,946.75,955.75,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/19/2019,954,956.25,946,947.5,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/20/2019,944.25,961.25,942,960.25,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/21/2019,960,961.5,946.5,947,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/24/2019,945.5,954.5,944.25,952,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/25/2019,956,958.25,941.5,944.25,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/26/2019,942,943,935.25,936.75,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/27/2019,934.25,939.75,927.25,931.75,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/28/2019,931.75,948.5,931,941.5,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
07/01/2019,950,950,927.25,928.75,,,,,,,,,,,,,,,,,,,
07/02/2019,929.25,933,918.75,919.5,,,,,,,,,,,,,,,,,,,
07/03/2019,919.75,929.25,917,929,,,,,,,,,,,,,,,,,,,
