date,openPrice,highPrice,lowPrice,closePrice,totalSoybeanMealSupply,totalSoybeanMealDemand,soybeanOilSupply,soybeanOilDemand,sunflowerSeedPrice,Month,canolaPrice,peanutsPrice,flaxseedPrice,soybeanOilPrice,cottonseedOilPrice,sunflowerseedOilPrice,canolaOilPrice,peanutOilPrice,cornOilPrice,soybeanMealPrice,cottonseedmealPrice,sunflowerseedMealPrice,linseedMealPrice
12/10/2018,981,981,979,981,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/11/2018,984.75,985.25,984.75,984.75,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/12/2018,991,992,983,987.75,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/13/2018,985.5,985.5,977.25,978.25,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/14/2018,973.5,979.75,972.75,973.75,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/17/2018,976.5,979.25,976.5,976.5,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/18/2018,979.75,982.75,979,979.25,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/19/2018,975.25,975.25,972.25,973.25,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/20/2018,969.5,974.25,966.75,966.75,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/21/2018,963,963,960.75,961.75,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/24/2018,962.5,963.25,960.25,962.5,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/26/2018,954.75,963,951.5,951.5,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/27/2018,952.25,956.25,950.75,952.25,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/28/2018,964.25,965.75,962,962,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/31/2018,961.75,963.25,959,961.75,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
01/02/2019,970,972,970,970,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/03/2019,973,973,973,973,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/04/2019,975,981,975,980.75,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/07/2019,983.5,985.25,982.25,983.5,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/08/2019,984,985,977.25,982,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/09/2019,986.25,987.75,986,987,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/10/2019,985,985,971.75,973.25,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/11/2019,973,979,973,977.75,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/14/2019,972.25,973.25,970.75,972.75,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/15/2019,970.25,970.25,962.25,964.5,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/16/2019,962.25,968,962.25,964,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/17/2019,966.25,974,964,971.75,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/18/2019,975.75,981.25,972,979,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/22/2019,979,979.75,966,974,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/23/2019,977.5,977.75,975.25,977.75,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/24/2019,975.5,979.5,974,977.25,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/25/2019,979,983.5,975,983,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/28/2019,978.25,980.25,976.75,980.25,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/29/2019,976.25,977,976.25,977,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/30/2019,977.5,980,976.25,978.25,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
01/31/2019,981.25,982.25,973.75,975,"4,767.70","4,347.90","4,092.70","2,088.00",17.40,January,16.7,22.2,9.75,28.44,33.94,53.5,37.13,61.88,26.21,314.92,247.5,190.5,219
02/01/2019,981.75,985,975.75,976.25,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/04/2019,975.75,979.5,975,976.5,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/05/2019,976.25,978.25,973.75,978.25,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/06/2019,979,982.75,978.5,982,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/07/2019,980.5,981,974.25,976,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/08/2019,976,978,973.5,976.25,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/11/2019,976.25,976.25,966.75,969.75,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/12/2019,974.5,982.5,972.5,980.75,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/13/2019,982,982,976.75,978.5,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/14/2019,973.75,974,967.5,968.25,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/15/2019,971.25,972.5,966.25,972,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/19/2019,972.5,974.5,961,966.5,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/20/2019,961.5,969.75,960,968.75,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/21/2019,968.5,977.75,966,974,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/22/2019,974.5,975.75,971,973.5,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/25/2019,979,981.5,973.25,974,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/26/2019,972.5,973,965,969.5,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/27/2019,969,974.5,966.25,969.25,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
02/28/2019,969.25,970.5,963.5,964.75,"4,315.40","4,020.60","4,092.70","2,088.00",18.00,February,16.2,21.5,9.79,29.58,36.44,53,37.75,61.13,25.65,306.83,235,187.5,225
03/01/2019,970,971.5,957,966.25,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,16,10.1,28.62,35.7,53.2,36.15,61,26.72,306.38,226.25,189.38,235.63
03/04/2019,966.5,977.25,966.5,972,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/05/2019,968,973.75,967,971.5,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/06/2019,971.25,971.75,958.25,960.25,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/07/2019,963,964.25,955.25,956.5,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/08/2019,956.5,958,948,952,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/11/2019,952.25,954.5,947,948.5,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/12/2019,948.5,956.75,946.75,954.75,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/13/2019,952.5,959,949.75,958,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/14/2019,959,962.5,953.5,955,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/15/2019,959.75,965.25,954.75,962.5,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/18/2019,959,964,956.25,959.75,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/19/2019,961.75,962.25,956,960,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/20/2019,958.5,962.25,956.5,960.5,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/21/2019,960,966.25,959,964.25,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/22/2019,964,965,953.75,954.75,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/25/2019,955.25,958.5,952.75,957.5,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/26/2019,957.25,958,952,952.5,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/27/2019,951.25,951.5,939.75,942.5,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/28/2019,941.75,945.75,941.75,942.25,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
03/29/2019,944,945,937,938.25,"4,569.20","4,059.10","4,273.90","2,041.00",17.80,March,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/01/2019,939.5,951,937.75,948,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/02/2019,952,954.5,946,954.5,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/03/2019,954.5,957,950.5,954,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/04/2019,955,961.25,952.75,960.75,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/05/2019,958.25,958.75,953.75,955.5,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/08/2019,955.5,959.5,954.25,955,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/09/2019,955,957.25,950.5,954.75,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/10/2019,954,958.5,953,957,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/11/2019,958,958,949.75,951.5,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/12/2019,952,953.5,949.75,950.5,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/15/2019,953.5,956.5,951.75,953.5,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/16/2019,950.5,950.75,943,944.75,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/17/2019,945.5,946.75,936.25,937,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/18/2019,937,939.25,935,938,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/22/2019,938,939.75,934.25,934.5,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/23/2019,936,936.25,921.75,923,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/24/2019,923.5,925,915.5,916.25,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/25/2019,916.5,923,914.75,920,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/26/2019,918.75,920,913.5,914.5,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/29/2019,916.75,919.75,907.25,907.75,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
04/30/2019,909,911,900.25,902.5,"4,607.20","4,222.10","4,251.10","1,993.40",17.60,April,15.8,20.5,9.93,27.86,37.13,54,35.44,65.25,27.94,304.26,216.5,166.5,241.5
05/01/2019,902.5,906,893.75,901.75,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/02/2019,901,902.75,892.25,894,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/03/2019,895.75,898,892.5,894.25,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/06/2019,882.25,887.75,873.75,886,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/07/2019,885,889,882.5,884.25,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/08/2019,885.75,887.5,880,882.5,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/09/2019,882,882.25,865.25,871,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/10/2019,870.5,874.5,866.75,869.5,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/13/2019,865,867.75,854,865,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/14/2019,867.75,896,867.75,891,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/15/2019,889.5,903,886.75,892,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/16/2019,891.75,901.25,890.75,896,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/17/2019,896.5,897.25,877,878.25,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/20/2019,882.5,893,881.5,888.5,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/21/2019,894.5,898.75,875.5,878.5,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/22/2019,876.75,891.25,876.25,885,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/23/2019,885.75,890.5,876.5,880.75,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/24/2019,880,889.25,879.5,887,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/28/2019,895.75,911.75,894.75,910.75,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/29/2019,912.25,942.5,912.25,922.75,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/30/2019,921,937.25,916,937.25,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
05/31/2019,936.75,939.75,927,928,"4,363.60","4,051.50","4,208.30","2,189.40",18.30,May,15.2,20.6,9.54,26.93,35.65,53.4,34.1,66,27.76,297.52,215,141.25,233.75
06/03/2019,927,937,925,930,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/04/2019,939.75,943,932,934.5,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/05/2019,934,936.5,923.25,924.75,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/06/2019,924.5,926.75,913.75,923.5,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/07/2019,923,925.75,912.25,914.5,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/10/2019,912,924,907.75,918.5,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/11/2019,916.25,923,911.75,920,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/12/2019,918.75,937.5,913.5,934.25,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/13/2019,933.75,941.25,933.5,941,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/14/2019,940,947,938.25,946,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/17/2019,949,959.5,948.75,957,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/18/2019,961,963.75,950.25,957,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/19/2019,954,958.5,949.75,951.25,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/20/2019,950,965.25,945.5,964.5,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/21/2019,964,965.75,951.75,952,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/24/2019,950.25,959.25,949,957.25,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/25/2019,961.5,962.5,946.5,949.5,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
06/26/2019,946.75,948,940.5,942,"4,051.30","3,626.90","3,865.50","1,891.70",17.9,June,14.9,21.7,9.07,28.24,36.69,51,34.63,66,27.38,324.75,215.63,143.13,228.88
